,MedHouseVal
18185,2.728
25428,5.00001
12418,0.668
1243,1.75
20124,0.578
2442,0.561
20151,1.25
29391,1.69
36594,0.73
4117,5.00001
20802,2.003
27728,1.028
21708,0.808
16951,1.361
15389,0.547
4345,1.305
18634,4.518
2224,3.229
26699,1.887
4069,1.645
8985,1.091
8551,0.638
12172,2.349
33745,3.602
20905,2.318
27359,1.147
11124,1.648
29101,1.486
5628,1.434
6938,0.981
28832,3.941
11292,1.03
19846,0.944
24666,1.03
19587,0.425
26701,2.625
18703,0.979
20061,1.543
28015,1.453
5505,1.837
23465,0.679
14547,0.916
6075,3.081
4291,2.412
29991,0.521
21918,2.583
2453,2.508
29079,1.64
12375,0.86
12791,1.583
17638,0.474
3843,1.188
30318,1.619
13870,0.679
13855,3.071
30600,0.703
31989,0.9
33507,2.373
3293,0.948
27488,0.587
18067,0.872
23899,1.154
25800,1.625
33800,2.461
16713,1.622
1454,1.344
6559,1.2
31768,0.855
20319,1.726
15452,1.456
31810,1.072
15721,2.073
26918,1.161
35412,2.0
27709,1.868
6767,3.041
19341,2.688
12100,2.091
6741,3.704
7849,1.448
17650,2.402
32163,2.532
28007,0.59
14394,4.22
34805,0.962
13335,5.00001
31376,1.642
8501,1.952
11290,0.612
26025,0.771
8922,1.367
23409,2.25
10250,3.825
504,0.789
1923,0.592
10605,4.333
8188,0.89
25687,1.809
14469,4.265
25071,0.842
16154,1.103
13511,0.908
3764,1.414
25152,1.214
33410,2.31
3294,1.226
11766,1.234
31135,1.269
27493,2.782
25432,1.028
32025,5.00001
36068,1.987
25639,1.684
11034,5.00001
25866,1.761
35283,1.08
18244,5.00001
7153,1.247
16182,2.032
20286,0.575
5917,2.141
23866,1.185
35533,0.82
29077,1.188
1285,2.723
32404,0.787
13971,2.835
21635,3.485
19505,2.875
33220,0.615
6024,0.661
3811,1.37
1687,1.205
35967,1.031
20925,1.573
13671,2.86
34137,1.919
32462,3.019
664,0.985
34186,1.78
23326,2.326
35291,2.181
11832,1.838
7677,1.097
29503,1.05
30786,3.713
29658,5.00001
11115,0.846
22734,1.08
5245,1.793
18988,0.919
7581,0.636
34340,4.705
22517,1.559
14403,1.709
17355,1.287
17445,2.356
26389,1.668
26939,2.826
1387,1.203
11870,1.801
35435,1.875
36462,1.047
24501,1.727
36743,1.875
27671,2.658
7438,2.813
21182,1.694
21756,5.00001
34408,0.969
18138,4.338
3449,2.193
19622,3.139
14820,3.448
24261,2.7
13295,2.256
15477,2.534
34411,1.629
31081,1.676
24990,2.811
14871,0.661
36576,1.746
17858,2.715
25787,1.667
25741,1.875
28491,3.582
35571,0.699
8094,2.292
32723,2.182
12493,1.256
11899,3.058
35563,1.278
28419,1.945
24173,2.462
11831,1.018
33835,2.659
35193,3.692
7359,5.00001
32146,1.289
15771,2.625
25912,5.00001
8589,3.303
16599,1.8
3358,2.372
8293,2.242
20803,3.353
32187,3.955
33493,1.882
14623,1.45
28090,1.932
31229,1.703
34953,3.429
27252,1.313
21016,5.00001
34399,0.904
22848,1.777
25508,0.774
30172,3.625
16586,1.839
4572,1.325
17861,5.00001
10743,0.817
9228,2.083
26363,1.014
12756,0.842
28808,1.201
5951,2.51
19750,0.638
32049,1.008
20741,2.266
28492,5.00001
22118,2.451
9601,5.00001
19879,4.338
30182,3.289
34632,2.762
21252,1.185
32617,2.25
5462,1.86
30362,0.814
5971,2.642
27398,0.566
18365,1.094
16879,2.21
20436,2.619
9144,2.933
4216,0.784
21116,2.235
19299,5.00001
22287,2.903
14903,2.197
10575,2.143
1699,0.975
37028,1.505
8041,1.395
29323,1.537
2525,2.883
26607,1.487
5808,1.544
32257,2.27
25137,3.422
14480,1.231
26421,2.775
6825,2.239
10788,1.079
9284,1.309
3156,0.704
792,2.555
20686,1.046
6413,3.867
11686,4.25
29102,1.887
33563,1.17
6822,1.5
16201,5.00001
30649,0.738
19729,1.069
31409,2.55
35336,1.568
2809,2.746
13773,0.94
34903,1.607
33788,1.1
21868,1.625
16818,1.293
11449,2.161
3908,1.105
23643,1.0
7743,2.037
12703,1.748
25521,1.542
565,2.281
20304,1.137
175,1.42
5865,1.296
31717,0.932
14711,1.125
26625,0.86
23796,2.38
5475,1.885
9721,2.519
14771,2.25
14758,1.911
29,1.001
34809,2.161
268,2.349
13289,1.581
17118,5.00001
18330,4.75
1063,1.542
5027,2.0
7829,2.182
23117,1.355
36016,1.917
36107,1.58
9272,3.329
9612,4.25
32552,1.102
24512,0.706
22262,2.69
28123,2.25
17777,4.219
626,2.353
15634,1.426
33821,3.257
24542,2.098
11211,0.902
1043,1.523
5269,3.081
32524,0.694
15966,1.59
2586,1.457
31427,0.834
10148,2.318
29234,1.264
16094,0.746
5074,5.00001
35676,2.512
33172,2.557
14723,3.0
2070,1.317
4744,0.989
20306,0.6
32882,2.089
33038,2.392
20122,1.125
27652,2.909
13809,2.632
1565,2.715
33983,5.00001
26035,1.154
28395,5.00001
20399,1.234
11633,0.953
961,3.047
33863,2.117
17324,1.26
34618,1.647
31873,4.391
25577,4.25
33077,1.5
24070,1.801
15221,0.859
25487,2.605
11478,1.275
32999,1.76
24738,0.729
6758,3.216
35372,1.925
31708,1.213
8677,1.857
6621,0.581
15575,3.288
11030,0.9
15495,2.166
22170,4.165
14473,2.896
19110,3.698
30936,1.859
3771,5.00001
19843,1.375
32382,2.225
21888,5.00001
24648,2.553
34253,0.967
18469,2.25
15397,1.218
30953,1.432
18157,1.953
941,2.027
17595,1.695
15151,1.819
35022,2.395
13856,2.098
44,0.553
6885,1.976
36075,1.246
21604,1.5
4415,2.25
3532,1.835
11465,1.403
34554,1.708
11507,2.738
9234,5.00001
7696,3.45
1575,3.859
11483,0.782
23740,1.566
20229,0.944
11510,3.392
2758,3.273
21145,1.104
23834,2.815
5518,2.615
5932,1.632
11794,1.038
23970,0.963
21365,1.678
21884,1.266
855,1.349
10656,1.68
24143,1.475
27070,3.125
3711,3.574
3930,2.041
24252,1.625
10135,3.445
20,0.926
7672,3.054
30580,2.621
34775,2.25
12654,1.207
14803,2.225
14926,1.201
29727,1.19
2751,3.595
6113,2.219
25155,1.254
29023,0.769
3193,1.516
131,0.964
20513,1.357
12402,5.00001
15801,1.977
9132,3.754
30589,1.404
6878,1.083
10103,2.21
15158,5.00001
24451,0.903
23810,1.393
13307,1.831
19407,1.809
27093,2.509
29557,0.58
32239,1.875
18369,1.469
13513,3.178
18300,2.75
15016,0.525
28036,2.028
15414,1.448
16766,1.083
33722,2.852
8000,2.167
15878,5.0
31080,1.804
24519,0.3
10900,1.055
36116,2.372
13124,2.711
12743,3.547
16165,0.686
16145,2.76
28541,0.579
22912,2.642
23131,1.228
19982,1.781
11343,3.042
5280,1.331
11661,3.813
9696,2.933
13745,1.958
14236,5.00001
1290,2.963
35059,4.388
23330,2.292
28080,1.297
20309,1.499
33112,1.754
34872,2.109
34588,2.353
19652,0.928
20407,1.784
7391,2.067
12046,1.25
24982,4.658
11508,2.188
30646,3.156
30156,3.5
22593,0.973
18249,1.015
26303,1.602
34242,1.608
17740,3.821
23229,1.985
7167,1.345
990,0.663
23667,0.58
4466,2.781
18183,0.991
22663,2.984
30205,2.655
4126,1.136
18666,1.982
30,1.358
14669,1.906
7427,1.319
3553,2.582
4877,3.865
16177,2.673
23998,1.663
17853,0.635
26511,1.759
17603,1.392
12237,5.00001
11153,0.813
17632,2.154
20086,1.185
16813,1.88
29722,3.429
11086,1.757
11821,2.658
29756,1.25
5566,2.308
27215,2.309
11894,0.92
30946,1.833
27199,3.477
25126,1.673
20359,0.79
1686,1.633
22113,0.475
23249,5.00001
4176,3.237
17780,0.503
1904,0.819
27824,2.083
24725,1.347
8596,1.896
19900,1.903
6360,2.75
25936,1.87
26460,1.442
19834,1.896
5888,1.292
20790,0.609
18699,1.293
3780,2.608
21040,3.5
22816,1.469
22721,0.728
31373,1.863
29209,5.00001
17624,0.517
24122,2.923
30613,0.641
36726,1.96
3530,2.459
14445,0.805
23731,1.375
31467,3.324
11181,1.701
3496,1.856
19190,3.37
26042,1.601
3081,3.125
30322,1.814
35194,1.128
13666,2.892
29808,2.72
7592,2.563
18824,0.986
22579,2.925
3518,2.75
25116,1.794
13852,1.362
16979,1.985
28531,1.535
29305,2.452
27851,1.857
31738,1.234
8045,1.218
15761,3.568
3815,1.896
23342,0.929
12333,2.151
6171,0.569
33643,0.701
3383,0.656
32420,1.901
1084,1.714
15654,1.664
32845,2.647
29312,2.719
18851,2.258
36580,1.165
23878,1.531
31124,2.583
29448,4.583
1438,2.173
32740,0.652
19169,1.952
16772,0.737
11747,1.219
22770,1.428
25841,2.643
12632,1.667
25231,1.898
4762,1.614
33249,3.393
13172,2.194
266,0.675
33941,2.802
24641,0.982
36090,2.153
7502,1.313
14653,1.08
11677,1.58
19829,2.901
22830,0.999
18072,1.516
25885,1.316
29162,2.781
28766,3.547
1986,2.561
17856,3.365
19382,1.372
28705,5.00001
4456,2.09
13369,1.403
18148,1.426
33732,2.25
32671,2.616
36485,2.432
4969,3.319
33025,2.541
27567,3.824
15730,1.188
22999,1.851
20057,1.911
22801,2.289
11625,5.00001
17529,1.019
21368,2.268
1680,1.589
19926,1.667
26502,0.596
7748,1.242
17396,0.746
22470,3.5
1037,0.658
11947,0.543
8658,0.584
30228,0.661
36008,2.181
22610,1.441
28416,2.095
22708,2.487
105,0.929
20801,1.449
14979,1.185
19174,1.732
24267,2.453
16569,0.717
11797,1.379
26147,1.733
17110,1.449
2174,0.944
13286,0.604
3130,2.44
12927,1.65
11368,5.00001
33436,1.02
260,0.571
14597,2.228
5433,0.941
27081,2.4
16718,1.563
9645,3.373
1781,0.912
2822,1.37
1139,3.149
18528,1.964
7903,1.429
18145,5.00001
20508,1.731
14776,0.858
10637,0.732
30938,3.142
8970,0.949
33822,2.806
35241,3.821
12752,3.5
28418,1.896
28318,1.314
3646,0.816
14604,1.341
10739,1.577
14584,1.77
16678,1.014
27301,2.177
23763,0.828
22368,1.594
29942,1.339
34244,2.07
19756,2.719
1153,2.708
19111,1.082
34205,0.605
34537,2.75
15584,1.036
9331,2.207
21987,1.375
11864,0.756
9982,0.737
32943,1.424
2715,0.905
1442,1.416
8392,5.00001
7665,3.42
23784,2.667
25568,1.864
16828,0.766
1931,1.625
36332,4.5
22532,2.438
25551,5.00001
20083,3.315
8938,1.234
88,4.537
13475,1.841
7096,1.984
31582,3.872
7870,2.302
11570,1.599
24036,3.257
19006,2.028
14950,1.375
28992,1.819
21632,1.127
24260,1.792
13519,1.38
9411,1.563
30788,1.16
15694,5.00001
10877,0.934
3909,3.479
3330,1.125
13845,2.093
24193,1.778
5365,1.431
22754,1.226
34629,1.33
14020,3.603
18478,1.219
9522,1.406
11242,2.018
2653,1.631
11295,0.84
12820,2.678
577,0.948
20708,2.694
33200,1.75
12659,0.669
24887,1.227
10910,1.744
22197,1.236
3878,2.75
37052,3.5
3823,2.513
32217,2.154
22482,0.8
32862,1.644
7418,1.618
33934,0.693
9124,4.102
11453,3.24
2906,5.00001
26305,1.484
21104,2.028
29586,2.072
31782,1.204
13189,1.615
15522,3.871
8316,2.442
2262,2.614
3653,1.84
24794,2.54
6368,2.726
5029,1.808
29842,0.825
2209,1.418
27743,0.76
36981,3.879
31025,2.068
21692,3.659
17625,3.5
20684,0.804
32440,0.951
17731,1.989
8325,3.351
28089,1.413
13894,0.82
29509,1.802
32696,5.00001
1120,1.635
13212,3.341
14164,1.514
20349,2.292
34845,1.689
19885,0.862
4885,2.356
6597,0.875
31681,2.25
4538,1.392
12009,2.339
28836,0.72
7402,0.958
34645,5.00001
17467,3.824
15153,1.582
34123,2.596
34916,1.254
17121,0.996
9458,0.856
32748,2.653
24205,2.649
13750,2.033
21696,5.00001
5261,0.565
31084,5.00001
18253,2.561
840,1.811
29650,3.281
986,0.58
5164,2.13
3110,2.35
5264,2.768
19627,1.7
17569,1.56
25244,0.513
4063,1.529
7736,5.00001
27964,0.755
15219,0.893
11646,1.725
5876,1.704
33076,2.317
25242,3.61
5181,3.034
30066,1.347
35278,0.675
27429,1.631
18088,1.814
33259,2.286
36037,2.355
12436,2.75
22190,0.846
18406,2.287
32769,1.133
13230,0.728
29822,1.797
25060,1.123
4974,5.00001
28871,0.956
9101,1.591
35268,3.449
192,1.25
2533,2.242
4855,0.59
29677,2.558
18910,3.225
36339,1.599
26269,3.679
1418,2.75
31697,3.55
13626,2.589
7801,3.0
13379,0.682
19562,2.822
3254,1.381
15893,1.011
23883,1.877
17410,1.319
16348,0.804
11602,0.982
18509,0.475
20256,1.049
35958,2.446
14863,2.132
7371,0.828
15671,2.452
13623,3.05
24000,1.852
23242,5.00001
31674,0.909
12129,1.526
7989,1.472
33824,2.921
19999,1.08
18513,1.42
4880,1.038
12349,2.554
24737,2.748
33797,5.00001
13698,1.352
7846,1.0
31798,2.25
5067,1.932
382,1.293
34797,3.796
5679,1.651
25451,5.00001
24158,2.194
36911,1.425
7218,5.00001
10672,1.479
29127,3.097
2071,1.25
33782,4.125
18492,4.357
28243,2.457
29919,5.00001
35158,1.917
3478,1.625
11911,3.139
7223,0.675
5307,2.571
1824,5.00001
12119,4.309
24040,0.73
23468,1.347
2867,1.641
13906,1.5
30687,3.931
19060,2.241
2730,0.941
34954,1.806
4723,5.00001
8750,1.403
5290,1.827
8552,1.875
24520,1.576
9740,0.535
5841,1.927
32530,1.234
24973,3.985
24941,2.209
24028,2.688
19563,3.352
16797,1.698
6618,1.583
34777,3.59
8966,0.974
4950,0.821
25264,1.218
24856,1.935
10965,2.678
10302,1.5
8907,2.853
35067,1.807
2165,2.92
23606,2.896
31788,0.952
7308,3.021
9590,5.00001
31928,1.898
12828,1.585
21779,2.776
4493,1.678
12905,2.072
29954,3.553
21342,3.074
13482,1.741
23446,3.117
14220,2.52
898,3.1
26648,1.577
29907,2.434
27682,0.475
15100,0.771
11873,1.869
33801,3.951
21933,1.401
6575,1.375
31778,1.044
27164,1.226
24857,3.131
31181,1.778
23402,1.875
2794,3.3
26183,3.981
27183,2.854
9360,4.5
10188,3.963
11651,3.273
34500,1.625
2857,0.487
34507,3.981
28146,2.293
31457,1.586
24808,1.286
13285,1.563
13858,1.125
5780,1.377
13614,1.438
4188,5.00001
13827,1.698
33592,2.7
1444,1.625
16696,2.669
25929,3.938
20674,3.182
6091,1.701
36584,1.306
17259,2.964
35449,3.682
32496,1.795
35189,2.348
19098,0.762
16074,0.756
35854,2.05
26738,0.675
14929,3.551
5226,1.071
11752,1.125
17857,4.436
19616,2.252
7718,2.657
21799,2.724
9394,4.676
28906,1.25
14217,0.968
809,1.222
28645,5.00001
24844,0.808
37086,1.88
33691,1.343
20649,1.319
2876,3.821
25424,1.612
35389,0.742
27310,1.606
10853,3.692
33523,3.208
10053,1.773
14962,1.75
8804,0.491
19781,5.00001
17804,1.867
10141,1.49
36218,4.107
36467,1.898
8688,0.467
18307,1.031
28855,1.287
27912,1.367
31992,2.237
24098,2.158
26943,1.64
11110,2.458
27853,1.633
2130,2.183
8950,3.553
31318,0.7
30751,1.95
8768,2.336
36948,0.822
6699,2.178
845,2.219
23190,1.836
15330,1.259
9852,1.66
7628,1.695
25493,2.221
10816,0.536
15881,1.945
8061,1.954
21537,2.487
27790,0.982
12228,1.133
11535,0.818
35198,0.935
30392,1.75
5406,3.026
22803,1.364
30987,1.976
35938,2.179
18744,5.00001
719,3.359
28868,1.046
33010,1.715
34184,0.75
26749,2.299
32210,3.412
30281,5.00001
16304,3.944
9446,3.0
14663,1.389
495,1.097
18161,1.469
12814,2.0
14544,5.00001
8290,1.283
12840,3.973
4759,5.00001
26235,0.8
11680,2.133
29008,2.1
33290,1.265
443,0.588
11080,2.282
32876,1.713
32327,2.444
18143,0.388
24317,2.086
4258,2.247
16588,0.486
21506,0.732
25091,2.42
10191,1.375
19239,1.316
33705,2.126
20198,4.0
14026,1.734
12344,1.598
15781,1.821
8728,0.678
33521,5.00001
19023,4.105
5243,1.743
23723,1.083
26863,0.942
33777,0.7
34612,3.233
29972,3.127
28450,0.759
20919,2.925
22389,1.056
30365,3.246
27928,2.794
665,1.792
4776,1.569
29105,1.538
21236,3.37
1204,1.463
29541,1.625
18652,1.265
11673,1.643
18097,4.277
1808,1.75
9495,1.932
6235,0.669
3074,0.724
20472,0.746
1791,2.222
29783,3.404
10072,0.979
33336,2.119
12520,1.475
1048,3.156
32121,1.135
22625,1.246
19148,1.563
19947,2.089
30099,0.538
6951,3.571
17072,2.13
29193,3.44
5869,3.513
12401,1.875
25205,2.542
11382,1.019
19338,5.00001
15692,2.698
30056,1.375
16231,1.327
23555,0.934
23758,1.097
20528,0.718
4378,1.107
11083,1.555
7504,1.661
11545,2.329
18065,1.921
9457,2.231
3009,2.186
9674,1.316
22569,2.479
34996,1.604
27128,1.915
26473,1.466
17043,0.67
20108,3.045
30845,1.118
22683,0.63
36266,0.764
16108,2.006
35925,2.081
25940,0.728
11989,2.427
21139,0.816
19068,0.884
433,5.00001
10543,1.167
4275,0.689
1744,5.00001
13463,4.175
11134,1.375
26862,0.986
17800,2.432
11524,1.875
28970,2.557
23936,1.055
35184,2.181
22267,3.24
34216,2.052
10436,1.917
36297,0.688
6570,0.701
21149,3.365
27774,1.651
2337,0.869
8169,2.799
18807,2.734
32366,1.425
22375,1.808
1996,2.887
17833,2.52
10918,1.014
29190,0.514
6747,1.232
35879,2.869
32812,5.00001
10145,0.89
7798,2.097
3841,1.563
34400,4.026
35579,1.128
381,1.382
31489,2.542
15150,0.952
24022,0.84
20899,2.377
17449,1.977
10422,1.65
2464,4.375
11992,1.009
31702,1.691
11803,1.546
15521,1.063
32629,1.538
20606,0.864
4811,1.708
22553,2.861
4017,1.157
35836,1.205
68,2.32
25700,1.969
4963,3.919
4057,2.094
26516,1.667
9619,5.00001
5180,2.074
4605,1.098
22024,1.418
23569,2.034
25183,4.265
449,1.141
10113,1.361
30298,1.299
34670,2.821
17175,4.429
28195,4.25
435,2.526
10749,2.409
5551,1.488
34139,1.842
26547,2.083
34855,0.992
26368,1.134
31817,3.675
27619,1.756
1605,0.929
4158,1.761
26893,2.707
4014,2.177
1011,2.438
31304,0.498
13821,3.426
10852,3.913
16360,0.513
5717,1.37
17536,0.675
33003,1.287
2510,1.363
29308,0.917
27836,1.513
27470,2.17
9217,1.629
15396,2.635
30039,1.505
50,1.628
8697,2.438
24341,3.662
17579,1.785
33171,1.775
4542,2.225
13467,3.839
3354,2.345
3535,3.552
33402,3.617
33263,0.735
14472,0.968
5823,3.76
15004,1.953
16338,1.993
32749,1.984
16814,2.333
6239,1.515
19666,2.504
21101,2.114
31672,2.0
16000,1.729
4747,5.00001
30451,1.556
2682,2.54
17877,0.613
9638,5.00001
31595,1.113
2148,1.186
12891,3.145
35646,1.76
1922,2.309
10843,0.55
3634,1.094
27352,1.001
3579,3.615
33939,1.042
13740,0.869
11829,2.125
12140,3.818
5354,1.875
9128,2.134
29943,2.18
13363,3.206
20081,0.701
24172,2.768
10981,0.559
23500,1.922
19151,2.885
5673,1.07
19992,2.15
4905,1.102
2312,1.399
7621,0.431
25361,1.728
1278,1.53
28457,1.743
5459,1.294
7741,5.00001
16028,5.00001
4697,3.179
26224,1.625
25784,4.72
14931,3.413
16099,1.804
4144,2.095
4973,1.655
31004,3.942
27464,5.00001
36129,1.775
30914,1.647
1210,0.73
1799,2.869
23516,1.41
9123,3.75
36246,4.351
22894,0.771
28385,3.316
12103,1.811
4789,2.406
8851,4.062
15199,1.2
27502,1.446
32704,1.476
6561,1.1
27042,3.0
2292,0.978
30804,1.713
27802,2.33
36541,1.156
14352,0.582
24331,0.92
12539,2.286
9051,5.00001
11603,3.404
2149,2.11
21456,1.344
16989,2.16
21374,0.86
14917,2.376
14729,1.051
30563,1.83
15410,2.237
25467,2.583
29944,1.325
83,5.00001
13527,3.083
16380,2.354
7990,0.922
34122,3.547
35831,1.985
9005,1.698
7136,2.533
30677,1.093
31343,2.85
1765,0.833
18612,2.558
3005,3.527
13257,4.25
8280,1.374
14043,0.613
710,1.533
16509,2.762
25433,5.00001
6740,1.585
7100,1.118
26125,1.813
33251,4.276
36250,1.421
36951,0.913
17253,3.72
24720,0.969
15600,0.53
11455,2.356
19791,3.488
25218,1.003
35835,1.484
21533,0.875
1340,4.409
19793,2.87
20141,1.625
20975,0.921
973,3.932
28573,3.868
4748,4.714
9548,2.208
14987,2.393
39,1.574
30834,2.879
6961,0.818
4475,4.232
4023,1.099
36468,1.75
17441,0.762
3838,1.655
35396,2.575
21702,2.131
16178,1.413
21491,1.334
34740,1.862
19263,1.562
6612,2.556
22330,4.99
9845,2.25
5857,1.909
13233,1.813
18163,2.111
25637,2.907
23945,1.614
36301,4.275
26787,1.397
34081,2.436
4799,1.121
5317,1.622
24318,2.716
26327,2.327
18210,3.532
16318,1.85
28048,0.871
26447,5.00001
21076,1.293
4745,1.759
18454,1.115
22881,1.621
6884,2.178
3686,3.163
30670,1.659
21293,2.526
15628,0.857
1391,2.81
27861,2.106
17970,1.821
18237,2.724
29372,0.329
9086,3.112
20365,5.00001
30270,2.098
28467,2.887
11638,3.921
1939,2.231
24168,0.944
30546,2.577
27752,3.335
27795,0.942
22614,1.58
21171,1.0
31408,2.084
2823,2.432
25448,5.00001
239,2.217
12458,2.321
15959,2.386
30801,0.607
24472,0.986
14590,5.00001
18223,1.532
17483,1.118
4082,2.714
36470,2.038
23096,1.807
26717,0.884
2150,1.79
31257,1.574
6688,1.24
19681,1.235
26748,1.393
29183,2.852
22879,4.0
33082,1.333
6616,2.519
28684,2.5
31938,5.00001
28588,1.528
1619,2.895
36906,1.156
30005,0.556
1649,1.708
16839,0.831
12544,0.685
27595,3.769
2333,2.218
2628,2.228
20654,0.943
30079,1.344
1217,2.566
2921,1.952
22503,2.314
9399,0.875
31473,3.574
20570,5.00001
30745,1.691
17541,0.808
33045,1.7
27225,0.848
15014,2.314
8820,3.417
12074,2.795
30540,1.374
23037,2.762
21856,1.724
2887,0.83
18711,2.134
17986,1.588
2903,1.925
14248,1.596
35740,3.482
29409,2.813
21665,1.385
27334,0.643
30905,0.587
26577,3.3
2277,2.399
28319,2.322
11026,2.478
29163,0.587
19206,2.279
22620,2.711
33080,2.277
20031,0.531
18207,3.156
27966,0.679
17,1.629
561,1.113
10092,1.505
2007,1.887
12928,1.708
12383,1.169
7562,0.543
20521,1.167
8855,2.734
14754,1.926
15071,1.472
9984,1.398
18791,0.687
12398,2.132
15632,0.896
30049,2.045
7042,1.357
34728,0.66
29434,1.58
19212,2.188
29390,2.942
13501,1.272
33125,3.313
19387,1.478
19142,2.277
33461,0.588
19806,1.375
17963,2.609
25788,3.587
13114,2.376
16625,0.848
20249,3.25
17239,2.93
6738,0.95
35391,0.664
34302,1.66
19475,0.859
33809,1.135
28302,0.654
24138,0.805
14250,3.878
14112,2.534
25331,2.126
9200,2.486
23629,2.776
24518,1.125
32370,1.379
27079,1.55
11976,2.176
25328,0.508
33380,2.102
26085,1.55
9894,1.465
26836,0.621
9114,1.07
7203,1.294
33870,0.995
25399,1.094
22543,5.00001
20608,0.675
31250,2.801
10811,1.849
23031,1.561
5131,5.00001
10137,1.089
29272,2.673
12759,1.603
7274,1.012
30234,1.444
19579,1.016
20551,3.05
12415,3.478
23213,0.481
19245,3.347
23257,1.25
21255,1.617
30149,3.361
9920,1.526
26586,0.972
15381,3.61
31172,2.178
36964,1.375
15979,0.815
31874,0.977
23071,1.863
9772,4.176
2356,1.568
14023,2.392
6324,2.481
402,1.344
2445,0.57
11741,1.888
9450,3.333
377,2.608
7704,3.337
29348,2.788
9397,1.853
23648,3.119
35433,5.00001
32962,1.279
36590,2.647
19760,1.542
31641,1.574
1905,1.588
975,0.448
10408,0.961
25271,1.133
8281,1.899
8763,2.314
25581,2.096
31888,2.583
31199,2.37
14710,1.667
16310,1.719
26129,0.723
9928,4.526
36185,1.644
11230,0.716
35295,1.229
117,1.087
23480,0.534
32615,5.00001
16283,2.941
13129,0.87
8579,1.031
21113,2.202
29994,1.617
5097,1.406
17260,1.875
30912,1.822
8342,1.766
30510,3.35
16170,5.00001
26404,2.015
28749,2.592
12531,1.205
31973,0.58
21298,0.841
19998,2.431
17158,2.294
14532,2.366
21899,2.17
886,1.449
5582,1.631
22446,5.00001
1807,1.142
36956,1.269
33031,2.541
32830,1.655
11905,3.528
4136,0.624
32515,3.821
15351,1.988
3964,4.392
26569,1.611
11564,1.479
19675,0.604
22700,1.875
16934,3.0
11793,2.231
11337,2.249
35589,3.58
3805,1.658
12829,1.463
8417,1.422
2688,0.938
20959,2.188
7949,2.217
1658,1.66
22151,0.88
36259,3.021
29528,0.705
292,1.151
11933,1.608
20204,1.934
33463,1.096
35096,2.978
8279,2.582
36653,2.481
33892,1.739
24796,1.585
33174,0.833
3114,1.892
21183,1.716
14518,5.00001
2053,0.861
19035,1.836
34521,2.641
5190,1.682
5771,1.856
35201,1.584
31870,3.513
11995,2.158
34673,1.65
35167,1.625
19799,2.921
34826,4.075
20100,2.526
10956,2.258
27416,1.553
13985,2.6
13718,2.542
7952,1.045
33773,0.996
35512,2.075
28848,1.817
99,2.3
8771,1.438
8980,0.98
12651,1.275
13142,1.158
25680,1.82
27541,1.15
13594,0.653
10409,1.817
28776,1.095
32148,0.797
28834,3.6
5228,3.742
12758,2.023
27490,2.089
8371,1.083
33409,2.882
19585,2.221
870,2.119
7254,1.695
11138,1.256
2763,1.194
4573,1.078
15161,2.384
34748,1.179
7341,3.137
14012,2.835
32964,1.215
33478,2.594
1272,1.543
22195,1.814
12870,1.569
21988,1.594
7632,3.021
20938,1.846
9635,1.667
7017,2.641
16491,1.969
6695,3.058
12239,1.199
11039,1.823
13944,2.193
8842,2.202
2600,0.675
428,2.203
4149,2.798
28999,3.534
12782,5.00001
32794,1.417
19391,3.338
6158,4.436
11889,1.873
19119,4.469
20595,4.197
18180,2.181
9087,2.458
2141,1.117
27630,1.892
4620,2.185
14200,1.346
18013,1.639
17106,1.625
21683,1.798
35606,0.75
25504,0.684
468,5.00001
21209,2.63
1782,1.612
6777,2.394
16395,0.803
34477,5.00001
22943,0.7
26630,1.203
759,1.218
4938,3.842
35934,2.625
36373,1.122
9429,1.75
32767,1.753
